id	category	type	work_name	unit
403	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж и расключение модуля порошкового пожаротушения ("БУРАН")	шт
404	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж и расключение устройства коммутационного (УК-ВК)	шт
405	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж и распайка катушки соленоидного клапана	шт
406	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя дымового (в т.ч. автономного)	шт
407	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя оптико-электронного (электромеханического)	компл
408	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя пожарного аспирационного ИПА (в т.ч. пуско-наладочные работы)	шт
409	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя пожарного ручного	шт
410	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя теплового	шт
411	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж извещателя теплового адресного	шт
412	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж изолятора шлейфа (адресного), в т.ч. программирование	шт
413	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж контроллера двухпроводной линии (КДЛ)	шт
414	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж модуля управления (МДУ), релейного модуля, адресного расширителя, адресной метки, блока сигнально-пускового	шт
415	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж платы контроля линии интерфейса пожарной бригады (в т.ч. пуско-наладочные работы) *	шт
416	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж прибора приемно-контрольного ("Рубеж-2М")	шт
417	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж прибора приемо-контрольного	шт
418	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж пульта контроля и управления охранно-пожарного, контроллера интеллектуального	шт
419	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Монтаж,расключение и программирование датчика положения пожарного крана (ДППК)	шт
420	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Обслуживание пожарных дымных извещателей	шт
421	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Распайка сигнализатора потока жидкости (СПЖ)	шт
422	ВИС / Слаботочные системы, автоматика и диспетчеризация	Пожарная сигнализация (АПС, АУПС, ПС)	Установка и расключение сигнализатора давления (СДУ)	шт
423	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж блока распределения и управления БРУ-М (в т.ч. пусконаладочные работы)	шт
424	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж блока социальных розеток (БРУСР)	шт
425	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж громкоговорителя (радио 3-х программного) в помещении	шт
426	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж кронштейна для крепления трансформатора ТГА (радиостойки) на кровле	шт
427	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж радио-розетки открытой проводки	шт
428	ВИС / Слаботочные системы, автоматика и диспетчеризация	Радиофикация (РлТССВ)	Монтаж трансформатора абонентского мощностью до 25 Вт, на столбе или трубостойке	шт
429	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж блока сопряжения для видоедомофона	шт
430	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж видеорегистратора с программно-аппаратным комплексом системы видеонаблюдения. ПО	шт
431	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж камеры видеонаблюдения	шт
432	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж карты удаленного мониторинга и управления	шт
433	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж модуля оптического	шт
434	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж приемника видеосигнала	шт
435	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж приемопередатчика пассивного одноканального	шт
436	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж системного контроллера (вызывной панели)	шт
437	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж адаптера дисплея ("Цифрал") (с программированием)	шт
438	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж видеокарты охранной системы видеонаблюдения (с программированием)	шт
439	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система видеонаблюдения (СОТ, СВБЛ, СВБД)	Монтаж ретранслятора сигнала охраны входов ("РС-2м") ( с программированием)	шт
440	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж блока коммутации абонентских устройств ("Visit")	шт
441	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж блока коммутации видеосигнала ("Vizit")	шт
442	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж блока управления видеодомофона ("Vizit") ( в т.ч. пусконаладочные работы)	шт
443	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж блока управления домофона ("Vizit")	шт
444	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж блока управления терминала консьержа (видео) ("Vizit") ( в т.ч. пусконаладочные работы)	шт
445	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж бокса монтажного ("Vizit")	шт
446	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж видеодомофона ("Vizit") ( в т.ч. пусконаладочные работы)	шт
447	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж контроллера считывателя ключей ("Vizit") (в т. ч. пусконаладочные работы)	шт
448	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж коробки соединительной КС-101 ("Vizit")	шт
449	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж модуля считывателя ключей ("Vizit")	шт
450	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Монтаж терминала пульта консьержа (аудио) ("Vizit")	шт
451	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система домофонной связи (СДС)	Устройство комплекта монтажного для защиты блока вызова домофона ("Vizit")	шт
452	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля загазованности	Монтаж и расключение датчика загазованности (газового анализатора) (автоматика)	шт
453	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж адаптера диспетчерской службы, блока контрольно-сигнального	шт
454	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж блока вызова аудиодомофона (вызывная панель)	шт
455	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж блока звуковых сообщений	шт
456	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж блока консъержа, блока обратного вызова, коммутатора аудидомофона, контроллера замков, коммутатора	шт
457	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж блока контрольно-информационного, квартирного контрольно сигнального устройства, ключевое устройство	шт
458	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж блока экстренного открывания дверей	шт
459	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж доводчика дверного	шт
460	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж замка электромеханического; электромагнитного	шт
461	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж и пусконаладка блока управления электроприводов дверей серии "DEMA"	шт
462	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж ключа контактного цифрового	шт
463	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж кнопки открывания двери	шт
464	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж привода электрического автоматический для дверей DEMA-01-R-04-SF исполнение I	шт
465	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж трубок абонентских (квартирное аудио-коммутационное устройство) с расключением и наладкой	шт
466	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж шлагбаума	шт
467	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система контроля и управления доступом (СКУД)	Монтаж, расключение и пуско-наладочные работы фотоэлемента СКУД	шт
468	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система охранно-тревожной сигнализации (СОТС, ОС)	Монтаж извещателя контактного (магнитоконтактного) на открывание окон, дверей	шт
469	ВИС / Слаботочные системы, автоматика и диспетчеризация	Система охранно-тревожной сигнализации (СОТС, ОС)	Монтаж извещателя объемного оптико-электронного (вибрационный, разбития стекла, ультразвукового); охранного магнитоконтактного (адресного)	шт
470	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Автоматический вентилятор (вентиляционная панель)	шт
471	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж блока зажимов	шт
472	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж блока силовых розеток горизонтальный (8 позиций)	шт
473	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж кольца вертикального	шт
474	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж комплекта кабелей	компл
475	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж органайзера (глуб. 40 мм)	шт
476	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж панели с DIN-рейкой 19''	шт
477	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж патч-панели  (в т.ч. пуско-наладочные работы)	шт
478	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж патч-панели  (в т.ч. пуско-наладочные работы)	шт
479	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж патч-панели (48 портов) (в т.ч. пуско-наладочные работы)	шт
480	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж полки перфорированной под оборудование	шт
481	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж шины заземления оборудования в шкафах 19"	шт
482	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж шкафа антивандального (ШТА)	шт
483	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Монтаж шкафа металлического (НКО, ЩАМП)	шт
484	ВИС / Слаботочные системы, автоматика и диспетчеризация	Структурированная кабельная система (СКС) (подраздел)	Сборка телекоммуникационного шкафа квартирного слаботочного	шт
485	ВИС / Слаботочные системы, автоматика и диспетчеризация	Телевидение (эфирное, кабельное, спутниковое)	Монтаж разветвителя ТВ-сигнала	шт
486	ВИС / Слаботочные системы, автоматика и диспетчеризация	Телевидение (эфирное, кабельное, спутниковое)	Монтаж усилителя телевизионного домового (в т.ч. пуско-наладочные работы)	шт
487	ВИС / Слаботочные системы, автоматика и диспетчеризация	Телевидение (эфирное, кабельное, спутниковое)	Монтаж F-разъема (ТВ коннектор оконечный)	шт
488	ВИС / Слаботочные системы, автоматика и диспетчеризация	Телефонизация (ТлССВ)	Монтаж аппарата телефонного (настольный; настенный)	шт
489	ВИС / Слаботочные системы, автоматика и диспетчеризация	Телефонизация (ТлССВ)	Монтаж и программирование мини-АТС (базовая станция)	шт
490	ВИС / Электрические системы	Архитектурная подсветка	Монтаж и расключение светильника архитектурного (фасадного) освещения зданий	шт
491	ВИС / Электрические системы	Архитектурная подсветка	Пусконаладочные работы системы архитектурно-художественного освещения ж/дома	система
492	ВИС / Электрические системы	Заземление и Молниезащита	Устройство молниезащиты	м.п.
493	ВИС / Электрические системы	Заземление и Молниезащита	Изготовление и монтаж заземляющего устройства с пробивкой проема в бетоне (пятак)	шт
494	ВИС / Электрические системы	Заземление и Молниезащита	Монтаж заземлителя вертикального из угловой стали, размер, мм: 50х50х5	шт
495	ВИС / Электрические системы	Заземление и Молниезащита	Монтаж проводника заземляющего открыто по строительным основаниям из круглой стали, диаметр, мм: 12	м. пог.
496	ВИС / Электрические системы	Заземление и Молниезащита	Монтаж проводника заземляющего открыто по строительным основаниям из полосовой стали, сечение, мм2: 160	м. пог.
497	ВИС / Электрические системы	Заземление и Молниезащита	Изготовление и монтаж хомутов, для заземления труб (уравнивание потенциалов)	шт
498	ВИС / Электрические системы	Заземление и Молниезащита	Монтаж коробки уравнивания потенциалов (с заземлением ванной), количество зажимов, до: 10	шт
499	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Монтаж асбестовых труб диаметром до: 200 мм	м. пог.
500	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Зарядка светильников наружнего освещения	шт
501	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Монтаж прожектора, устанавливаемого на кронштейне, установленном на опоре, с лампой мощ. до 1000 Вт	шт
502	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Укладка трубы ПНД (гладкая) под гильзы, диаметром: до 110мм	м. пог.
503	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Монтаж опоры наружного освещения высотой 6-8 метров (в т.ч. разгрузка, закладка кабеля, монтаж на растяжках, крепление)	шт
504	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Монтаж растяжки (троса) между опорами столбов временного освещения	шт
505	ВИС / Электрические системы	Освещение по благоустройству (кабель+освещение+закладные+фундаменты)	Монтаж столбов временного освещения	шт
506	ВИС / Электрические системы	Электрика - освещение	Монтаж светильника ЗОМ (огонь заградительный красный)	шт
507	ВИС / Электрические системы	Электрика - освещение	Монтаж датчика движения	шт
508	ВИС / Электрические системы	Электрика - освещение	Монтаж декоративной подсветки стробоскопической (светодиодной)	компл
509	ВИС / Электрические системы	Электрика - освещение	Монтаж и расключение блока питания для светильника светодиодного, ленты светодиодной (в т.ч. "Дюралайт", аварийного освещения)	шт
510	ВИС / Электрические системы	Электрика - освещение	Монтаж и расключение ленты светодиодной (в т.ч. "Дюралайт")	м. пог.
511	ВИС / Электрические системы	Электрика - освещение	Монтаж профиля для ленты светодиодной (в т.ч. "Дюралайт")	м. пог.
512	ВИС / Электрические системы	Электрика - освещение	Монтаж светильника с люминесцентными/светодиодными лампами с расключением	шт
513	ВИС / Электрические системы	Электрика - освещение	Монтаж светового указателя настенного (с расключением)	шт
514	ВИС / Электрические системы	Электрика - освещение	Монтаж светового указателя номера дома	шт
515	ВИС / Электрические системы	Электрика - освещение	Монтаж элементов наборных осветительной системы (световой линии)	шт
516	ВИС / Электрические системы	Электрика - освещение	Установка экрана светопрозрачного для ленты светодиодной (в т.ч. "Дюралайт")	м. пог.
517	ВИС / Электрические системы	Электрика - освещение	Наклейка информационной пленки на шкафы и светильники	шт
518	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж короба металлического (КЭА)	м. пог.
519	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение коробки (распаячная, распределительная, установочная)	шт
520	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение коробки монтажной огнестойкой (типа КМ-0)	шт
521	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение коробки протяжной (типа У-998, У-996)	шт
522	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание кабеля, сечение, мм2 : от 121 до 240	м. пог.
523	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание кабеля, сечение, мм2, : от 26 до 120	м. пог.
524	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание кабеля, сечение, мм2, до: 10	м. пог.
525	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание кабеля, сечение, мм2, до: 25	м. пог.
526	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание провода, сечение, мм2, до: 10	м. пог.
527	ВИС / Электрические системы	Электрика - силовая. Кабеля	Затягивание провода, сечение, мм2, до: 25	м. пог.
528	ВИС / Электрические системы	Электрика - силовая. Кабеля	Подключение квартирного вентилятора (в комплексе с монтажем по части ОВ см. Инд 20-03-04-07)	шт
529	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение блока с выключателем (выключателями) и одной (двумя) розеткой	шт
530	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение лючка с розетками в пол (до 6 постов)	шт
531	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение реле промежуточного	шт
532	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж коробки электромонтажной огнестойкой для линии ОКЛ	шт
533	ВИС / Электрические системы	Электрика - силовая. Кабеля	Расключение коробки электромонтажной огнестойкой для линии ОКЛ (в т.ч. клеммники)	шт
534	ВИС / Электрические системы	Электрика - силовая. Кабеля	Расключение коробок электромонтажных распаечных методом "пайка" (1 коробка=1 шт.)	шт
535	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: от 121 до 240 мм2	м. пог.
536	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: от 241 до 360 мм2	м. пог.
537	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: от 361 до 480 мм2	м. пог.
538	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: от 481 до 600 мм2	м. пог.
539	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля по установленным стальным конструкциям и панелям, сечение жилы, мм2, до: 10	м. пог.
540	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля/провода по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: до 25 мм2	м. пог.
541	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля/провода по кабеленесущим конструкциям ( лотки, короба, панели ), сечением: от 26 до 120 мм2	м. пог.
542	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля/провода с креплением накладными скобами (открыто ), сечением: до 25 мм2	м. пог.
543	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабеля/провода с креплением накладными скобами (открыто ), сечением: от 26 до 120 мм2	м. пог.
544	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж короба пластмассового (ПВХ), шир. до 300 мм	м. пог.
545	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение поста управления кнопочного	шт
546	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение пускателя магнитного отдельногстоящего, устанавливаемый на конструкции, на стене или колонне на ток, А, до: 40	шт
547	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж "теплого" пола на основе нагревательного мата 2-жильным кабелем	м2
548	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и расключение органов управления воздушно-отопительного агрегата "Volcano"	компл
549	ВИС / Электрические системы	Электрика - силовая. Кабеля	Расключение внутрипольного конвектора системы принудительной вентиляции	шт
550	ВИС / Электрические системы	Электрика - силовая. Кабеля	Установка термодатчика для "теплого" пола	шт
551	ВИС / Электрические системы	Электрика - силовая. Кабеля	Установка терморегулятора для "теплого" пола	шт
552	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и подключение счетчика электроэнергии прямоточного	шт
553	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж и подключение счетчика электроэнергии с трансформатором	шт
554	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж трансформатора тока	шт
555	ВИС / Электрические системы	Электрика - силовая. Кабеля	Ящик с понижающим трансформатором	шт
556	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж рукава металлического Д: до 48 мм ( 04.25г )	м. пог.
557	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж трубы ПВХ/ПНД ( гофрированная/гладкая ) ( линия ОКЛ, с креплением к потолку) Д: до 50 мм ( 04.25г )	м. пог.
558	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж трубы ПВХ/ПНД ( гофрированная/гладкая ) Д: до 50 мм ( 04.25г )	м. пог.
559	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж трубы ПВХ/ПНД/ПЭ в теле монолитных конструкций Д: до 50 мм ( 04.25г )	м. пог.
560	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж трубы стальной Ду до 50 мм ( 04.25г )	м. пог.
561	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж ящика силового (блок «предохранитель-выключатель») до 250А	шт
562	ВИС / Электрические системы	Электрика - силовая. Кабеля	Герметизация проходных каналов (одна гильза)	шт
563	ВИС / Электрические системы	Электрика - силовая. Кабеля	Кабельная заделка от 125 мм2 и более	шт
564	ВИС / Электрические системы	Электрика - силовая. Кабеля	Маркировка кабельных линий бирками	шт
565	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж звонка электрический с кнопкой	компл
566	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж кабельного наконечника	шт
567	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж сжима ответвительного сечением от 95 мм2	шт
568	ВИС / Электрические системы	Электрика - силовая. Кабеля	Монтаж стяжек металлических для линий ОКЛ	шт
569	ВИС / Электрические системы	Электрика - силовая. Кабеля	Соединение кабелей муфтами	шт
570	ВИС / Электрические системы	Электрика - силовая. Кабеля	Установка изолирующих втулок в стальных трубах	шт
571	ВИС / Электрические системы	Электрика - силовая. Кабеля	Фиксация выпусков кабеля к потолку в квартирах (антивандальные мероприятия) (1 точка= 1 квартира)	1 точка
572	ВИС / Электрические системы	Электрика - силовая. Кабеля	Электромонтажные работы	чел/ч
573	ВИС / Электрические системы	Электрика - силовая. Кабеля	Пусконаладочные работы по "теплому" полу"	шт
574	ВИС / Электрические системы	Электрика - силовая. Лотки, кабельнесущие системы	Изготовление гильзы в составе гильзового блока (обойма) дл. менее 0,5м	шт
575	ВИС / Электрические системы	Электрика - силовая. Лотки, кабельнесущие системы	Изготовление и монтаж гильз проходных блоков из труб стальных дл. более 0,5 м диам. 76 мм (в т.ч. сварка связей)	м. пог.
